Season,Team,TG,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR
2020,"NYM",60,902,2279,86,286,278,20,0.086441421,0.218516893,0.186851211,0.320247933,0.27236777,0.348112379,0.459218981,0.3470723322309586,,122.74457889551174,-1.3056229196372442,64.92299979116765,-9.05410500394646,11.526017351404674
1995,"MIL",144,1612,5631,128,740,700,105,0.089149351,0.14207068,0.1434,0.291929995,0.2658,0.335778175,0.4092,0.3305260522147269,,91.4314507618019,2.1600288439076394,-60.8506582650554,-13.95473475009203,11.485563134405723
1993,"KCR",162,1723,6101,125,675,641,100,0.070152434,0.153417472,0.133828323,0.294769503,0.263491488,0.319676193,0.397319811,0.3172700619987502,,89.40450115653883,-9.999862351221964,-89.56107685222881,10.203686758875847,11.413087299804113
2023,"WSN",162,2305,6085,151,700,665,127,0.069515201,0.188824979,0.141977544,0.29342723,0.253712423,0.313809602,0.395689967,0.3090397032600705,,93.09259839460209,-3.3134094406850636,-55.38414919799542,-37.41419890522957,11.362796886245743
1993,"NYM",162,2146,6057,158,672,632,79,0.073964008,0.145121347,0.142437592,0.267384477,0.247797356,0.30534607,0.390234948,0.30772743004347164,,84.81976206559254,-3.8125974824652076,-117.54892874959555,17.31538935843855,11.353583375631475
2021,"DET",162,2341,5979,179,697,675,88,0.081953503,0.253219601,0.157552083,0.300026788,0.241629464,0.307550335,0.399181547,0.30576997291376834,,92.77382264862639,6.921993752242997,-46.24750958098404,-45.368796698749065,11.351176938739174
1996,"PHI",162,2083,6171,132,650,604,117,0.086857883,0.176956733,0.13147845,0.295222634,0.255501,0.324668955,0.38697945,0.31364614538977387,,85.48848881856713,3.4786031906260177,-110.39396670270261,39.31284515559673,11.345377622485284
2015,"OAK",162,2349,6171,146,694,661,78,0.076972937,0.181332036,0.144107143,0.287903041,0.250892857,0.312042905,0.395,0.307869359646758,,95.37744757722896,-0.9748627888038754,-34.14443925127637,-60.72121416032314,11.334252907235816
2001,"KCR",162,1837,6176,152,729,691,100,0.065738341,0.145401554,0.143009038,0.291163793,0.266347687,0.318078175,0.409356725,0.3141576240799942,,82.49050769912581,1.4575633322820067,-135.42265199630717,35.77447494864464,11.33352274913303
2011,"BAL",162,2262,6156,191,708,684,81,0.073424301,0.181936322,0.156132498,0.287931433,0.256759176,0.316046966,0.412891674,0.3197343563752465,,96.12694258549547,-11.27526143216528,-39.087196421059865,-56.4156568357721,11.315450136166671
2004,"NYM",162,2390,6209,185,684,658,107,0.082460943,0.186664519,0.159797542,0.282093794,0.248734634,0.317478416,0.408532176,0.3141755465806853,,87.61734494258098,-2.012567242840305,-101.62060831834144,8.485309651121497,11.314872328976701
2001,"DET",162,1841,6145,139,724,691,133,0.075834011,0.158177379,0.149539461,0.290502793,0.259888026,0.320498115,0.409427487,0.315867460743071,,94.23490467129116,-0.1516431700438261,-45.17679079344143,-51.983967155218124,11.271576954069207
2012,"CHC",162,2341,5967,137,613,570,94,0.074912016,0.206971677,0.138236925,0.285503322,0.239696913,0.301603375,0.377933838,0.2969989267100796,,81.35525635360185,-6.044778171926737,-138.89294918378098,64.47100444324315,11.217534107164031
1990,"ATL",162,2130,6084,162,682,636,92,0.077744904,0.166009204,0.145530523,0.278248911,0.25,0.310853355,0.395530523,0.3166050591514913,,89.20204382852258,-5.489180549629964,-82.42348270861706,-24.01527690514922,11.195849370343069
2009,"BAL",162,2281,6233,160,741,708,76,0.082945612,0.16252206,0.146849412,0.300155867,0.268422926,0.331832797,0.415272338,0.32787909667466897,,93.06131996678567,-20.14301263168454,-74.30378981696198,-31.86363909766078,11.179408062744749
1994,"MIL",115,1224,4494,99,547,510,59,0.092790387,0.151312861,0.145047763,0.292245906,0.262694821,0.334751455,0.407742584,0.3263016638049572,,90.5243185459491,-4.391849404768436,-60.788999389982585,20.811819144757465,11.157525781890072
2014,"PHI",162,2282,6198,125,619,584,109,0.071474669,0.210713133,0.121363555,0.292468519,0.242013207,0.302052785,0.363376762,0.2950746170746216,,86.24267329985048,10.58392543089576,-85.53364413346469,-0.6581170922145247,11.135290646652516
1996,"TOR",162,1664,6295,177,766,712,116,0.084034948,0.175536139,0.1612788,0.292604501,0.25915342,0.331149112,0.42043222,0.330529835112166,,90.33788936813731,4.605273700377438,-79.7572830522254,-39.660501413047314,11.133105388255553
1995,"KCR",144,1720,5528,119,629,578,120,0.085926193,0.153581765,0.13603916,0.29089079,0.26004487,0.328388278,0.39608403,0.32122818056733565,,86.19681162102259,-0.4497200681362301,-100.19744190649709,22.94883571472019,11.03922754649224
2021,"ARI",162,2449,6144,144,679,644,43,0.087402343,0.23844401,0.146110402,0.295035823,0.236290763,0.309102815,0.382401165,0.3006836158675947,,85.78852975316589,-4.777633961806714,-116.312512839934,20.22170839086175,11.033066089024206
1995,"MON",144,2022,5452,118,621,572,120,0.073367571,0.165260454,0.13598369,0.2935171,0.258511722,0.319673651,0.394495412,0.31515194924078255,,85.2563923814831,1.3849845530930907,-101.60694437774562,28.947067284490913,11.031861283057358
2022,"LAA",162,2327,5977,190,623,600,77,0.075121298,0.257487033,0.156924211,0.289056197,0.23326572,0.297092925,0.390189931,0.30012070078031045,,92.91482186738611,-2.2515924843319226,-50.14195528984033,-34.685722961090505,10.941712324457749
1993,"MIL",162,1795,6222,125,733,688,138,0.089199614,0.149791063,0.120361991,0.288278307,0.258099547,0.327818329,0.378461538,0.3159437935714653,,89.00766964889591,-9.788127796491608,-93.98823327689855,5.638379696756601,10.89625323887661
2008,"SFG",162,2382,6145,94,640,606,108,0.073555736,0.169894222,0.12033195,0.305237131,0.261952011,0.320683423,0.382283961,0.3094051173292853,,82.65926117489803,-15.442828152095899,-149.4013243057298,61.10512272687629,10.864710012430391
2010,"CLE",162,2255,6165,128,646,601,91,0.08840227,0.192051905,0.130125752,0.29325095,0.248223072,0.321585903,0.378348824,0.3114025777534347,,94.24471683464496,1.313153702300042,-40.74081140860279,-69.39053689688444,10.842200671092012
1994,"CHC",113,1606,4386,109,500,464,69,0.082991336,0.170998632,0.144971924,0.293964957,0.259060745,0.324561403,0.404032669,0.3199810227625768,,88.93087657721473,-9.47760550538078,-72.3283062755053,35.69676050543785,10.818383455729206
2006,"ARI",162,2282,6330,160,773,743,76,0.079620853,0.152448657,0.157130203,0.294336321,0.266784765,0.331312809,0.423914968,0.325838641007588,,87.28489342657943,-6.6360063693718985,-112.29763599916568,12.257154717110097,10.790227465950496
1999,"FLA",162,2214,6216,128,691,655,92,0.077059202,0.184202059,0.132305486,0.306581059,0.262638938,0.324530136,0.394944424,0.3169697960884165,,84.25126888189048,-2.308217361816787,-135.18154464417395,44.2759012915194,10.78879270531548
2017,"PHI",162,2308,6133,174,690,654,59,0.080547855,0.231045165,0.159168925,0.303517587,0.24968383,0.314626963,0.408852755,0.3103068584249743,,87.36256843624749,-12.989043917084928,-112.9155175686081,9.666923249140382,10.737930871992347
2021,"SEA",162,2360,6010,199,697,673,64,0.089018302,0.248252911,0.159103641,0.272972972,0.225770308,0.302767589,0.384873949,0.2997861007020151,,93.18248287585881,-7.7753206950146705,-58.078857443513066,-40.7692068493925,10.732496025573502
1997,"CIN",162,2303,6153,142,651,612,190,0.084186575,0.180887372,0.13657914,0.292087344,0.252735229,0.320717459,0.389314369,0.31439716483101626,,84.6634364828107,9.54240947717335,-110.86478541724468,23.89390372298658,10.70194322772694
2013,"MIN",162,2332,6212,151,614,590,52,0.085801674,0.230199613,0.138030194,0.297633872,0.241912293,0.312408995,0.379942487,0.30676624089397214,,90.52688325796615,1.2408113833516836,-66.06796310267974,-35.4260707963258,10.663456597654507
1991,"NYY",162,1705,6140,147,674,630,109,0.07703583,0.140228013,0.131384227,0.27732926,0.255910485,0.316237915,0.387294712,0.315752275247566,,93.79151182634858,7.3904755305702565,-37.616049422021746,-58.01235178112984,10.647824782540088
1996,"PIT",162,2279,6336,138,776,738,126,0.080492424,0.156092171,0.141041483,0.298888162,0.266372462,0.328703703,0.407413945,0.32242363201494423,,90.27876048666936,1.6678166203782894,-77.45139593483636,-3.606408454477787,10.638222221490263
2012,"MIA",162,2269,6057,137,609,576,149,0.079907544,0.20274063,0.137943719,0.289396887,0.24406842,0.307871914,0.382012139,0.30021583825600245,,86.87994850509337,2.4548458545468748,-92.91204658126452,9.406501221470535,10.552605377412338
2000,"PIT",162,2202,6369,168,793,749,86,0.088553933,0.162034856,0.157008683,0.298660714,0.266879319,0.338510301,0.423888002,0.3332210209100017,,90.55375629207603,-0.42418347857892513,-82.53660071875018,-14.321609549224377,10.551871661044146
2009,"PIT",161,2195,6058,125,636,612,90,0.082370419,0.188511059,0.135130146,0.295986622,0.251799889,0.318272757,0.386930035,0.30998834301891204,,85.75808163439453,-6.1917612962424755,-112.96592911681464,28.484870549291372,10.550948210391073
2017,"PIT",162,2371,6136,151,668,635,67,0.08458279,0.197685788,0.141810187,0.286268801,0.24386222,0.318069916,0.385672407,0.3043434232778584,,85.1113254546923,-0.9348466458905023,-118.68094270573704,13.402666632086039,10.546202861964275
2007,"SFG",162,2371,6213,131,683,641,119,0.085626911,0.145984226,0.132538823,0.281305114,0.254062838,0.321887713,0.386601661,0.3097345129286236,,81.00694419540234,-4.729957032715902,-158.11075279832988,60.615850366028056,10.503383363846336
1990,"HOU",162,2279,6076,94,573,536,179,0.090190915,0.164088215,0.10317903,0.278817278,0.241866517,0.313042028,0.345045547,0.297544954499118,,85.1254639804077,0.7606107846368104,-104.78864759935358,-6.95885144919157,10.491657736764033
2018,"CHW",162,2348,6071,182,656,639,98,0.070004941,0.26255971,0.160239,0.30431331,0.241173275,0.301521667,0.401412275,0.3039873088521521,,91.72770399906695,-1.355563094781246,-61.65551210239998,-43.87360620498657,10.45582331576917
1998,"ARI",162,2067,6116,159,665,621,73,0.079954218,0.202583387,0.146421417,0.289805825,0.246403205,0.313951573,0.392824622,0.311347772366836,,82.1197006528418,-2.0185485369875096,-140.71703247389686,54.27647830545902,10.43634509040687
1993,"LAD",162,2208,6261,130,675,639,126,0.078581696,0.149656604,0.121689334,0.290718038,0.260916249,0.321254468,0.382605583,0.3135054262395847,,92.31544279612808,1.1595980923157185,-58.41708396225063,-59.06969955191016,10.376948611801527
2005,"COL",162,2302,6240,150,741,704,65,0.081570512,0.17676282,0.143939394,0.307052023,0.266594516,0.333441716,0.41053391,0.3252134933592546,,84.72778947437652,-10.749526208615862,-130.68107275571188,30.507028206950054,10.334080861085226
2003,"CIN",162,2334,6211,182,694,669,80,0.084366446,0.213492191,0.150117989,0.289362757,0.244872027,0.317708333,0.394990016,0.3122507181183211,,83.68207698901153,10.373016602825373,-120.8063206158061,21.848447195603512,10.322247213196743
1999,"CHC",162,2273,6201,189,747,717,60,0.092081922,0.188679245,0.162714338,0.293256539,0.257387814,0.329367666,0.420102152,0.32773920045246174,,87.43572545567312,-7.801696107257158,-113.6171198254932,19.963978931307793,10.306041024236404
1994,"LAD",114,1467,4371,115,532,505,74,0.083733699,0.157172271,0.144211066,0.300031918,0.270235655,0.333333333,0.414446721,0.327158743653343,,100.40486831432409,-1.3924827359587653,0.7949636362042871,-38.92042690515518,10.298411723481358
2006,"TBD",162,2247,6041,190,689,650,134,0.073001158,0.183082271,0.164961637,0.285477375,0.254841066,0.313572023,0.419802703,0.31642460708473086,,88.99034025227608,1.9025699177291244,-84.40991225039296,-19.013276856392622,10.252989490692853
2003,"LAD",162,2292,6036,124,574,544,80,0.06742876,0.163187541,0.124954196,0.275074251,0.243312568,0.30293378,0.368266764,0.2939858021103261,,78.30264582460008,-10.205421441583894,-178.71322553149213,84.3770457264036,10.211900558744237
2000,"TEX",162,1874,6364,173,848,806,69,0.091137649,0.144877435,0.162712465,0.310367311,0.283463172,0.351543942,0.446175637,0.34711309954989406,,96.54946833590888,-7.010988795431331,-37.385217218840324,-76.82913398649544,10.181430621355501
2002,"CLE",162,2236,6099,192,739,706,52,0.088867027,0.163961305,0.162825005,0.270960187,0.248755301,0.321287128,0.411580306,0.32016371897147405,,94.54384750186695,-12.307609044888522,-53.637485342427894,-51.443750739097595,10.179193442631048
1990,"NYY",162,1821,6037,147,603,561,119,0.070730495,0.170117608,0.125296371,0.270425776,0.241108881,0.300383397,0.366405252,0.30016903747804774,,84.70712781756545,3.8442931367317215,-101.48048232177715,11.154322490096092,10.137010155593885
2020,"SFG",60,974,2259,81,299,290,19,0.086321381,0.2208942,0.187221397,0.31060606,0.26349678,0.334516415,0.450718177,0.3366778241876821,,111.88453283680437,-4.817295357584953,29.228083467502444,-7.918794739060104,10.135322588200681
2013,"SEA",162,2237,6172,188,624,597,49,0.085709656,0.219215813,0.152392947,0.279357231,0.23713566,0.305564594,0.389528607,0.30678781013099515,,95.16634389348961,-6.917694972362369,-41.145846836246676,-64.0839081555605,10.120993591524629
1993,"COL",162,2245,6073,142,758,704,146,0.063889346,0.15544212,0.148994019,0.304483604,0.2731557,0.32333833,0.422149719,0.32810530349869627,,84.40183544651389,-7.084247985389084,-124.81576021390093,10.924311726354063,10.03844107426097
2007,"ARI",162,2305,6101,171,712,687,109,0.087198819,0.182101294,0.162838089,0.282462865,0.250092626,0.320760959,0.412930715,0.31983404377246233,,82.14035797223751,8.777100163511932,-132.90948027568456,34.10049453226384,10.014381247231931
2017,"TEX",162,2268,6122,237,799,756,113,0.088859849,0.24387455,0.185635359,0.291254346,0.244198895,0.320150968,0.429834254,0.32123256026913727,,89.93847647179412,-0.2924598501413129,-76.73078127169177,-24.791974306106567,10.004478025589117
1995,"SDP",144,2016,5527,116,668,618,124,0.080875701,0.157770942,0.125050505,0.30725,0.271717171,0.334003656,0.396767676,0.32351204461216376,,95.20978632405047,3.3611784673994407,-30.409685420618395,-52.97145201917738,9.989721615749517
2024,"WSN",162,2353,5971,135,660,621,223,0.076369117,0.204320884,0.131745441,0.288494703,0.243021957,0.308766616,0.374767398,0.30018304781743343,,92.05290507860346,6.582055229693651,-50.16152784962088,-52.06427846848965,9.978122424945221
2008,"ARI",162,2280,6156,159,720,683,58,0.095354126,0.209064327,0.164355704,0.298552171,0.250508411,0.327036793,0.414864115,0.3243614884377473,,87.65086187446519,12.095017744693905,-83.92617403535756,-13.703048877418041,9.969602234010264
1998,"FLA",162,2202,6228,114,667,621,115,0.084296724,0.179833012,0.124325297,0.291063634,0.248470672,0.316875101,0.372795969,0.3063019731411717,,85.26888727615741,-1.8374055349850096,-119.14259776894058,24.89459088840522,9.950351421420153
2015,"ATL",162,2340,6034,100,573,548,69,0.078057673,0.183460391,0.108302583,0.297125353,0.251107011,0.314448541,0.359409594,0.2957043395751199,,84.02293141411123,-2.717781649902463,-115.54785944927474,22.449306894093752,9.902656714161697
2023,"MIA",162,2420,6043,166,666,633,86,0.07115671,0.212973688,0.145897763,0.307937285,0.258868473,0.316375727,0.404766236,0.312173346502679,,92.17875207979304,-4.454607782419771,-63.007331840751334,-43.776458255946636,9.825904537138884
2004,"MIL",161,2255,6195,135,634,601,138,0.08716707,0.211783696,0.139339778,0.300049067,0.24767463,0.32066547,0.387014408,0.30907883960845556,,81.83014784077632,1.7599397788289934,-144.69502844495173,36.702011089771986,9.822535459217113
2012,"PIT",162,2360,6014,170,651,620,73,0.073827735,0.225141336,0.152439025,0.290617848,0.242609016,0.30376344,0.395048041,0.30361196298051524,,90.62537951575365,-0.2679193243384361,-67.84258808074772,-21.551365261897445,9.798620313331227
1999,"ANA",162,1797,6132,158,711,673,71,0.083333333,0.166666666,0.139424827,0.28604224,0.25555151,0.321510673,0.394976337,0.3162259048669597,,79.91821531165917,-6.057285144896014,-170.90961579793623,52.60979497618973,9.78667944917415
2015,"COL",162,2436,6071,186,737,702,97,0.063910393,0.211332564,0.166905958,0.312545322,0.265434314,0.31524805,0.432340272,0.32086759629257544,,86.52341723950487,4.704332083463669,-91.87531997133576,-4.1674202852882445,9.711470044978716
2012,"SEA",162,2236,6057,149,619,584,104,0.076935776,0.207858675,0.135056425,0.275661247,0.233891518,0.295601659,0.368947943,0.29122410778162244,,87.34778280429471,0.13369328482076526,-89.63880524023226,-21.946314603090286,9.696208571790978
1997,"PHI",162,2163,6130,116,668,622,92,0.084665579,0.168352365,0.130075326,0.293210586,0.255373874,0.3220423,0.3854492,0.31335983774392706,,82.03375384588391,-5.316275181830861,-145.4307462386972,48.1180335432291,9.666310486567891
1994,"PIT",114,1554,4301,80,466,435,53,0.08114392,0.168565449,0.125258799,0.29834791,0.259057971,0.32183908,0.38431677,0.31134369863785827,,82.08425098428125,-0.2938813400978688,-99.81311886811866,52.859610808081925,9.61985371467147
1994,"TEX",114,1156,4531,124,613,582,82,0.0964467,0.161112337,0.15666583,0.312993993,0.279688676,0.353452115,0.436354506,0.34541506115945303,,100.20821896390935,1.1077450707525713,2.3023419184238882,-56.530866548419,9.586553977950718
2019,"CHW",161,2311,6042,182,708,676,63,0.062562065,0.256372062,0.153011394,0.329242819,0.26098752,0.314238134,0.413998914,0.3091487058392354,,91.63414315968134,-2.487724115140736,-67.44598277306244,-52.48682474344969,9.584813848737515
2003,"MON",162,2275,6116,144,711,682,100,0.085349901,0.161870503,0.142725768,0.290122035,0.258230641,0.326108537,0.400956409,0.3163701099693038,,84.81326236951989,-4.552575652720407,-124.68382027127429,21.319264449179173,9.581558388098259
2003,"MIL",162,2293,6270,196,714,685,99,0.087240829,0.194736842,0.162581111,0.294174058,0.256488824,0.328875281,0.419069935,0.32545596128155907,,93.24130511384911,-27.094123197020963,-81.89139465194157,-26.55504321306944,9.578765222917918
1990,"CHC",162,2232,6149,136,690,649,151,0.066026996,0.141323792,0.128571429,0.287989668,0.263214285,0.313783472,0.391785714,0.3135160535331342,,86.88844858596723,8.20882406947203,-86.25086552480374,-38.70141999423504,9.571854159755057
1992,"NYM",162,2308,6061,93,599,564,129,0.094373865,0.157729747,0.107116105,0.267758302,0.23483146,0.309774436,0.341947565,0.2975039033172746,,85.70404787106735,4.431050170212984,-90.55048263056571,-10.98020333610475,9.561456242825493
2018,"TEX",162,2300,6163,194,737,696,74,0.090053545,0.240791822,0.164313222,0.292465213,0.239867962,0.318270799,0.404181184,0.3145892829200119,,88.58518281510369,1.6442750131245703,-82.95206967970059,-34.825068565201946,9.51808711147292
2021,"COL",161,2344,6007,182,739,709,76,0.081737972,0.22573664,0.165426126,0.298553719,0.248976553,0.316663869,0.414402679,0.31498130075853215,,80.47884292817858,1.507778222367051,-148.19420599488615,40.76800765981898,9.435533832626497
2022,"COL",162,2265,6105,149,698,669,45,0.074201474,0.217854217,0.143501805,0.306998293,0.254151624,0.315392189,0.397653429,0.31240514846595785,,87.66703895993976,-0.39942946238443255,-87.87753993262805,-32.34410136938095,9.42854330351421
2002,"MIL",162,2329,6083,139,627,597,94,0.082196284,0.18494164,0.137396122,0.29390681,0.252816251,0.320453031,0.390212373,0.3121209692491525,,86.19187613973324,-26.373611529008485,-131.79025270520245,28.0370548479259,9.412366225353725
2001,"CIN",162,2338,6222,176,735,690,103,0.075216972,0.18836387,0.15690489,0.301286549,0.26222461,0.32439896,0.4191295,0.320530821120296,,88.13414880443428,-3.1277574035339057,-100.14834294783981,-7.209065310657024,9.336907142137218
2010,"KCR",162,2190,6209,121,676,640,115,0.075857626,0.14575616,0.125624554,0.305117685,0.273733047,0.331007626,0.399357601,0.32267947494498134,,98.17381544933917,-28.39841116219759,-42.061829680521285,-84.11742359399796,9.336817716184992
2001,"BAL",162,1839,6151,136,687,663,133,0.083563648,0.160786863,0.13121345,0.278207461,0.248355263,0.319044502,0.379568713,0.30620833302930983,,87.81585254077378,3.2901994915446267,-91.53694476198783,-26.550156485289335,9.304773361429003
2022,"KCR",162,2372,6010,138,640,613,104,0.076539101,0.214143094,0.135552694,0.293145956,0.24406842,0.306395057,0.379621114,0.30156207277957353,,91.11268820510456,0.8134082579053938,-59.561137421612635,-42.56052063498646,9.235493123772237
2019,"TEX",162,2273,6204,223,810,765,131,0.0860735,0.25435203,0.182851985,0.304255881,0.24801444,0.319320937,0.430866425,0.3172318134544463,,87.62781321421629,8.97401793661993,-89.78346124801024,-39.77614937722683,9.21910662089937
2017,"SDP",162,2342,5954,189,604,576,89,0.077258985,0.25176352,0.159820761,0.286949473,0.233569828,0.298881735,0.393390589,0.2975304581425053,,81.84878360358164,6.856608574977145,-132.51505377285864,20.142729743325617,9.216558571993334
2011,"CLE",162,2287,6142,154,704,671,89,0.080429827,0.206610224,0.145943002,0.296924194,0.250499183,0.317296678,0.396442185,0.3142374702394646,,98.78236309891952,0.42461881530471146,-8.522200560798968,-106.70744256209582,9.18004578772107
2019,"SFG",162,2493,6170,167,678,655,47,0.076985413,0.232576985,0.152894784,0.289873102,0.238752464,0.302147738,0.391647248,0.2947973391296817,,82.17912056523083,-10.780597549182858,-156.465328841516,53.530662027187645,9.107393261228864
2020,"NYY",60,878,2210,94,315,301,27,0.11357466,0.21719457,0.2,0.280325443,0.246997389,0.341640235,0.446997389,0.3405720136795772,,116.8517024002403,-0.25109060257091187,45.628351814394016,-13.146820965223014,9.066984987519668
2020,"MIN",60,882,2168,91,269,258,14,0.085793357,0.243542435,0.185854414,0.283033033,0.241610738,0.315327793,0.427465152,0.31917241844359406,,103.00590539127356,-7.774138931650668,0.2346424586045721,-2.0983586846850812,9.060906607995355
2020,"TBR",60,946,2261,80,289,274,48,0.107474568,0.268907563,0.186835443,0.299769408,0.237974683,0.327876106,0.424810126,0.325133465650822,,110.59458640016265,3.9793733614496887,33.489199172295976,-3.8518862242344767,8.92670301887804
2010,"BAL",162,2240,6109,133,613,577,76,0.069405794,0.172859715,0.126935542,0.296371882,0.259272596,0.315616258,0.386208138,0.3099895629930141,,87.45046514047861,-20.99501364119351,-111.82694906602421,-15.09577777609229,8.898585545230361
2021,"MIA",162,2436,5928,158,623,594,106,0.075910931,0.261977058,0.139491399,0.296154895,0.232610321,0.298489733,0.37210172,0.29147580249746724,,79.54603683643735,10.43880206583708,-144.30705729895843,34.012202033773065,8.882119990569553
2002,"COL",162,2393,6165,152,778,726,103,0.080616382,0.169180859,0.148947751,0.310510648,0.273584905,0.337040065,0.422532656,0.33102444065941705,,82.15528326753956,-0.3580197333940305,-138.42123884745018,26.07769151031971,8.819449210281329
2015,"PHI",162,2321,6053,130,626,586,88,0.063935238,0.210474145,0.133116296,0.299470389,0.248507867,0.302550425,0.381624163,0.2983105795342381,,86.08281268851131,-1.9060724917799234,-100.27447287009198,-3.906367694027722,8.788655254847665
2008,"WSN",161,2397,6192,117,641,608,81,0.08624031,0.176841085,0.12238208,0.291772885,0.250591877,0.322617493,0.372973957,0.3100585394060239,,83.62418048062806,-16.787336518988013,-145.42036745190245,34.63234718888998,8.773151084588442
2015,"CHW",162,2265,6070,136,622,595,68,0.066556836,0.202800658,0.130489789,0.296216987,0.249593348,0.306342109,0.380083137,0.29972324674264605,,88.78211861518737,-15.223173276986927,-94.2711232459371,-21.55274206958711,8.75939280523096
2009,"CHW",162,2241,6132,184,724,695,113,0.087084148,0.166666666,0.15339557,0.28538175,0.258099945,0.328960314,0.411495515,0.32572477252130433,,90.78829461223884,-13.031271699815989,-84.03657474329407,-43.0382591066882,8.734186239191946
2024,"CIN",162,2380,5970,174,699,663,207,0.083082077,0.244388609,0.157183099,0.282730923,0.230985915,0.304654679,0.388169014,0.3034473749461758,,87.43254629979447,15.67346354573965,-74.12561978657696,-41.31215804396197,8.610180752120272
2013,"PHI",162,2310,6014,140,610,578,73,0.06933821,0.200365813,0.135447214,0.293336552,0.248350439,0.306362262,0.383797653,0.302856691609854,,89.0441983325334,-7.363744969014078,-81.9487861592504,-19.533217592164874,8.569861550628385
2012,"CLE",162,2339,6195,136,667,635,110,0.089588377,0.175464083,0.130678733,0.287721723,0.250678733,0.323567497,0.381357466,0.30997619153038275,,96.68036349252952,-13.556875492911786,-37.736683937099585,-89.35542452335358,8.558750822350715
1998,"OAK",162,1908,6283,149,804,755,131,0.10074805,0.178577112,0.13989071,0.296365767,0.257377049,0.337564267,0.397267759,0.3265248583194249,,93.74619852864687,5.66634731128579,-45.58878368888428,-82.95668540615588,8.536848294605548
2017,"SFG",162,2372,6137,128,639,612,76,0.076095812,0.196187062,0.131507837,0.293608054,0.24896415,0.308712741,0.380471987,0.29638774166352316,,82.68551585432725,-3.3263988421240356,-140.0041373302457,14.448614178225398,8.531505933339066
2018,"KCR",162,2184,6063,155,638,606,117,0.070427181,0.216064654,0.146412353,0.292892156,0.245231607,0.305348567,0.39164396,0.3026665949342736,,87.42212047182326,-1.249785155057907,-92.6895149982185,-32.939113007858396,8.358699728352349
2008,"COL",162,2310,6312,160,747,714,141,0.090304182,0.191539923,0.152240417,0.308092759,0.263091596,0.335744133,0.415332013,0.33024143831574954,,88.11495749580934,15.216839953092858,-80.64589213466256,-38.67434078454971,8.306703677565848
2000,"MON",162,2328,6153,178,738,705,58,0.077360637,0.170323419,0.165130984,0.298641492,0.266485998,0.325979585,0.431616982,0.32730593102811045,,87.3026983876203,-9.788357571698725,-116.65578330500065,1.2430716827511787,8.296747051349211
1991,"CAL",162,1626,6050,115,653,607,94,0.074049586,0.153388429,0.118464351,0.287348586,0.255210237,0.314347753,0.373674588,0.31051157391657463,,90.56380471283815,-3.507111040307791,-71.03877506822663,-44.01235550735146,8.221087401599565
1998,"ANA",162,1884,6280,147,787,739,93,0.081210191,0.163694267,0.143694494,0.307606761,0.271758436,0.335206293,0.41545293,0.32995758097223327,,94.48576908691552,-1.0620852008869406,-46.160061955923695,-85.87756540998816,8.185403951192228
2020,"CHC",60,908,2214,74,265,248,24,0.1034327,0.256549232,0.166840458,0.269976726,0.220020855,0.317811934,0.386861313,0.30855799619576846,,91.91578692797776,5.1356737579917535,-17.778572365929886,4.8051293678581715,8.17650958022128
2016,"SDP",162,2355,6000,177,686,654,125,0.074833333,0.25,0.15501015,0.290629962,0.235283262,0.298892988,0.390293412,0.29732477524275724,,84.23387257287017,8.93985147170315,-108.11935671510125,-2.832699853926897,8.165521455074487
2022,"WSN",162,2347,5998,136,603,579,75,0.07369123,0.203567855,0.12881855,0.295333009,0.248619801,0.310229365,0.377438351,0.3027269239494453,,94.58900610096474,-14.60056567704305,-52.30825077175036,-76.34766436740756,8.156489148978364
2017,"TOR",162,2455,6154,222,693,661,53,0.088072798,0.215632109,0.171849427,0.275533249,0.240043644,0.312224579,0.411893071,0.31157219707234807,,92.59362739340992,-12.503392717243514,-69.26810453331987,-52.24326102796476,8.120190854303466
1997,"DET",162,1846,6190,176,784,743,161,0.093376413,0.188045234,0.156905674,0.295845272,0.258164568,0.331762794,0.415070242,0.3287014069998331,,93.1008421702414,1.602395029825857,-53.183768606981886,-80.92166709341109,8.041852733762632
1994,"KCR",115,1144,4391,100,574,538,140,0.085629697,0.158961512,0.150089491,0.301808949,0.268729225,0.335016062,0.418818716,0.33021879850649366,,92.489582711882,0.7462663827463984,-42.96009562913091,-24.33949902281165,8.019142242539914
2022,"MIA",162,2384,5949,144,586,554,122,0.073289628,0.240208438,0.133456905,0.284344219,0.230027803,0.294256358,0.363484708,0.2904279939723525,,83.17573648348522,4.9937334838323295,-111.29198935324895,-17.06260566599667,8.011137715283612
2020,"OAK",60,865,2201,71,274,264,26,0.108132666,0.238073602,0.170859539,0.270535041,0.225366876,0.321509777,0.396226415,0.3137490699914986,,103.09800121076002,4.788000843953341,12.865062371902855,-11.28326142206788,8.00967915330559
1994,"BOS",115,1202,4446,120,552,523,81,0.090868196,0.162618083,0.157360406,0.293290734,0.263451776,0.334165154,0.420812182,0.3294582956712761,,89.07879467534777,-0.4397464150097221,-64.83330937816078,-5.663568052230403,7.974420963193594
